Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
13.55,Low Sugar,0.021,Baking Goods,133.29,2009,Medium,Tier 2,Supermarket Type2
10.18,Low Sugar,0.021,Frozen Foods,112.92,1998,Small,Tier 3,Food Mart
17.18,Regular,0.092,Snack Foods,202.99,1999,Medium,Tier 1,Departmental Store
14.34,Low Sugar,0.043,Snack Foods,192.42,1987,High,Tier 2,Supermarket Type1
11.69,Regular,0.025,Baking Goods,101.1,1998,Small,Tier 3,Food Mart
9.99,Low Sugar,0.042,Soft Drinks,171.44,2009,Medium,Tier 2,Supermarket Type2
9.96,No Sugar,0.118,Others,120.32,1998,Small,Tier 3,Food Mart
10.15,Low Sugar,0.087,Snack Foods,92.32,1998,Small,Tier 3,Food Mart
11.87,Low Sugar,0.04,Snack Foods,112.01,2009,Medium,Tier 2,Supermarket Type2
19.13,Low Sugar,0.018,Meat,166.57,1999,Medium,Tier 1,Departmental Store
10.72,Low Sugar,0.025,Meat,104.39,1998,Small,Tier 3,Food Mart
12.37,No Sugar,0.154,Health and Hygiene,107.55,2009,Medium,Tier 2,Supermarket Type2
10.36,Low Sugar,0.03,Fruits and Vegetables,144.25,2009,Medium,Tier 2,Supermarket Type2
14.63,Low Sugar,0.054,Soft Drinks,178.27,1987,High,Tier 2,Supermarket Type1
13.21,No Sugar,0.097,Household,144.52,2009,Medium,Tier 2,Supermarket Type2
12.05,No Sugar,0.046,Health and Hygiene,124.5,2009,Medium,Tier 2,Supermarket Type2
15.01,No Sugar,0.032,Health and Hygiene,181.13,1987,High,Tier 2,Supermarket Type1
14.37,Low Sugar,0.113,Soft Drinks,181.98,1987,High,Tier 2,Supermarket Type1
13.06,Regular,0.074,Fruits and Vegetables,160.34,2009,Medium,Tier 2,Supermarket Type2
14.1,No Sugar,0.106,Household,203.7,1987,High,Tier 2,Supermarket Type1
11.35,Low Sugar,0.036,Starchy Foods,148.33,2009,Medium,Tier 2,Supermarket Type2
10.57,Low Sugar,0.023,Frozen Foods,150.93,2009,Medium,Tier 2,Supermarket Type2
15.27,Low Sugar,0.069,Breakfast,195.27,1999,Medium,Tier 1,Departmental Store
13.32,Low Sugar,0.03,Fruits and Vegetables,160.84,2009,Medium,Tier 2,Supermarket Type2
12.83,Regular,0.056,Canned,122.78,2009,Medium,Tier 2,Supermarket Type2
14.13,Low Sugar,0.15,Dairy,210.3,1999,Medium,Tier 1,Departmental Store
12.99,No Sugar,0.112,Others,114.51,2009,Medium,Tier 2,Supermarket Type2
16.28,Regular,0.079,Baking Goods,166.18,1987,High,Tier 2,Supermarket Type1
10.5,Low Sugar,0.027,Breads,105.15,1998,Small,Tier 3,Food Mart
15.28,No Sugar,0.025,Household,117.06,2009,Medium,Tier 2,Supermarket Type2
11.12,Low Sugar,0.024,Fruits and Vegetables,168.69,2009,Medium,Tier 2,Supermarket Type2
9.53,Regular,0.017,Frozen Foods,124.97,1998,Small,Tier 3,Food Mart
11.01,No Sugar,0.007,Household,150.01,2009,Medium,Tier 2,Supermarket Type2
14.19,Low Sugar,0.235,Fruits and Vegetables,169.51,1999,Medium,Tier 1,Departmental Store
15.1,Regular,0.012,Dairy,163.27,1999,Medium,Tier 1,Departmental Store
10.68,Low Sugar,0.033,Snack Foods,72.37,1987,High,Tier 2,Supermarket Type1
13.66,Low Sugar,0.018,Dairy,195.78,1987,High,Tier 2,Supermarket Type1
10.45,Low Sugar,0.019,Fruits and Vegetables,141.04,2009,Medium,Tier 2,Supermarket Type2
14.3,No Sugar,0.064,Health and Hygiene,112.68,2009,Medium,Tier 2,Supermarket Type2
14.58,Low Sugar,0.052,Frozen Foods,136.64,2009,Medium,Tier 2,Supermarket Type2
13.58,No Sugar,0.051,Household,90.16,2009,Medium,Tier 2,Supermarket Type2
15.96,No Sugar,0.08,Health and Hygiene,176.87,1987,High,Tier 2,Supermarket Type1
12.59,Low Sugar,0.058,Canned,126.91,2009,Medium,Tier 2,Supermarket Type2
11.61,Low Sugar,0.127,Snack Foods,113.3,2009,Medium,Tier 2,Supermarket Type2
12.51,Regular,0.132,Frozen Foods,155.12,2009,Medium,Tier 2,Supermarket Type2
13.96,Low Sugar,0.01,Fruits and Vegetables,132.21,2009,Medium,Tier 2,Supermarket Type2
15.6,Low Sugar,0.178,Soft Drinks,194.87,1999,Medium,Tier 1,Departmental Store
14.21,No Sugar,0.112,Household,176.33,1999,Medium,Tier 1,Departmental Store
13.83,Regular,0.044,Snack Foods,181.91,1999,Medium,Tier 1,Departmental Store
10.78,Regular,0.128,Snack Foods,170.3,2009,Medium,Tier 2,Supermarket Type2
13.61,Low Sugar,0.059,Breads,112.22,2009,Medium,Tier 2,Supermarket Type2
12.31,Regular,0.125,Dairy,190.94,1999,Medium,Tier 1,Departmental Store
11.29,Regular,0.096,Meat,144.37,2009,Medium,Tier 2,Supermarket Type2
16.26,Low Sugar,0.025,Snack Foods,188.82,1999,Medium,Tier 1,Departmental Store
15.0,No Sugar,0.056,Health and Hygiene,157.07,1987,High,Tier 2,Supermarket Type1
13.07,Low Sugar,0.059,Snack Foods,162.75,2009,Medium,Tier 2,Supermarket Type2
14.58,Regular,0.081,Baking Goods,155.59,1987,High,Tier 2,Supermarket Type1
9.69,Regular,0.027,Snack Foods,51.9,1998,Small,Tier 3,Food Mart
11.32,Low Sugar,0.04,Snack Foods,170.2,2009,Medium,Tier 2,Supermarket Type2
13.58,Regular,0.039,Meat,221.72,1999,Medium,Tier 1,Departmental Store
10.22,Low Sugar,0.175,Soft Drinks,136.32,2009,Medium,Tier 2,Supermarket Type2
12.91,Low Sugar,0.106,Frozen Foods,130.02,2009,Medium,Tier 2,Supermarket Type2
11.97,Regular,0.024,Frozen Foods,139.41,2009,Medium,Tier 2,Supermarket Type2
14.38,Low Sugar,0.056,Snack Foods,129.89,2009,Medium,Tier 2,Supermarket Type2
14.51,Regular,0.066,Canned,131.78,2009,Medium,Tier 2,Supermarket Type2
17.87,Low Sugar,0.033,Soft Drinks,207.66,1999,Medium,Tier 1,Departmental Store
9.96,Low Sugar,0.064,Baking Goods,156.4,2009,Medium,Tier 2,Supermarket Type2
12.17,Regular,0.143,Hard Drinks,109.71,2009,Medium,Tier 2,Supermarket Type2
18.32,Low Sugar,0.057,Seafood,164.13,1999,Medium,Tier 1,Departmental Store
12.95,Low Sugar,0.057,Fruits and Vegetables,148.26,2009,Medium,Tier 2,Supermarket Type2
12.45,Regular,0.142,Frozen Foods,123.7,2009,Medium,Tier 2,Supermarket Type2
17.03,Regular,0.021,Dairy,141.13,1999,Medium,Tier 1,Departmental Store
9.64,Low Sugar,0.057,Dairy,110.49,1998,Small,Tier 3,Food Mart
10.76,No Sugar,0.126,Health and Hygiene,152.18,2009,Medium,Tier 2,Supermarket Type2
14.16,Low Sugar,0.044,Snack Foods,169.39,1999,Medium,Tier 1,Departmental Store
13.8,Low Sugar,0.081,Fruits and Vegetables,139.15,2009,Medium,Tier 2,Supermarket Type2
13.23,No Sugar,0.034,Household,174.74,1987,High,Tier 2,Supermarket Type1
8.72,Low Sugar,0.132,Meat,137.37,1987,High,Tier 2,Supermarket Type1
11.58,Regular,0.045,Fruits and Vegetables,117.86,2009,Medium,Tier 2,Supermarket Type2
14.68,Low Sugar,0.037,Baking Goods,176.06,1987,High,Tier 2,Supermarket Type1
10.92,No Sugar,0.035,Household,178.53,2009,Medium,Tier 2,Supermarket Type2
8.71,Regular,0.046,Frozen Foods,134.83,1987,High,Tier 2,Supermarket Type1
11.85,Regular,0.03,Soft Drinks,128.03,2009,Medium,Tier 2,Supermarket Type2
15.53,Low Sugar,0.022,Meat,168.86,1987,High,Tier 2,Supermarket Type1
12.89,Regular,0.064,Frozen Foods,192.2,1999,Medium,Tier 1,Departmental Store
13.9,Low Sugar,0.035,Dairy,168.12,1987,High,Tier 2,Supermarket Type1
13.39,No Sugar,0.071,Household,96.03,2009,Medium,Tier 2,Supermarket Type2
11.95,Low Sugar,0.036,Hard Drinks,126.09,2009,Medium,Tier 2,Supermarket Type2
18.83,Regular,0.094,Fruits and Vegetables,188.87,1999,Medium,Tier 1,Departmental Store
12.68,Regular,0.021,Frozen Foods,129.01,2009,Medium,Tier 2,Supermarket Type2
11.48,Low Sugar,0.121,Fruits and Vegetables,135.07,2009,Medium,Tier 2,Supermarket Type2
13.13,Regular,0.014,Fruits and Vegetables,131.47,1999,Medium,Tier 1,Departmental Store
9.91,No Sugar,0.038,Health and Hygiene,68.04,1998,Small,Tier 3,Food Mart
11.78,Low Sugar,0.047,Soft Drinks,153.89,2009,Medium,Tier 2,Supermarket Type2
12.61,Low Sugar,0.052,Fruits and Vegetables,142.08,2009,Medium,Tier 2,Supermarket Type2
15.58,reg,0.052,Hard Drinks,182.11,1987,High,Tier 2,Supermarket Type1
14.67,Regular,0.095,Baking Goods,123.96,2009,Medium,Tier 2,Supermarket Type2
10.61,No Sugar,0.196,Household,154.17,2009,Medium,Tier 2,Supermarket Type2
16.42,Low Sugar,0.052,Baking Goods,159.07,1987,High,Tier 2,Supermarket Type1
14.29,Regular,0.086,Breads,173.39,1999,Medium,Tier 1,Departmental Store
16.28,Low Sugar,0.047,Dairy,136.19,1987,High,Tier 2,Supermarket Type1
12.94,Regular,0.133,Fruits and Vegetables,156.64,2009,Medium,Tier 2,Supermarket Type2
13.82,Low Sugar,0.013,Hard Drinks,190.68,1987,High,Tier 2,Supermarket Type1
11.27,Low Sugar,0.048,Snack Foods,166.42,2009,Medium,Tier 2,Supermarket Type2
11.78,No Sugar,0.126,Household,168.68,2009,Medium,Tier 2,Supermarket Type2
15.51,Regular,0.052,Snack Foods,178.74,1987,High,Tier 2,Supermarket Type1
15.73,Low Sugar,0.171,Snack Foods,137.01,2009,Medium,Tier 2,Supermarket Type2
12.0,Regular,0.126,Snack Foods,150.89,2009,Medium,Tier 2,Supermarket Type2
9.2,Low Sugar,0.061,Snack Foods,110.7,1998,Small,Tier 3,Food Mart
9.33,Low Sugar,0.056,Breads,136.9,1987,High,Tier 2,Supermarket Type1
14.51,No Sugar,0.038,Health and Hygiene,148.51,2009,Medium,Tier 2,Supermarket Type2
18.13,No Sugar,0.168,Household,175.09,1999,Medium,Tier 1,Departmental Store
14.52,No Sugar,0.029,Household,152.44,2009,Medium,Tier 2,Supermarket Type2
12.96,No Sugar,0.071,Household,102.52,2009,Medium,Tier 2,Supermarket Type2
12.75,No Sugar,0.086,Household,139.62,2009,Medium,Tier 2,Supermarket Type2
13.28,Low Sugar,0.071,Hard Drinks,127.34,2009,Medium,Tier 2,Supermarket Type2
11.44,Low Sugar,0.088,Frozen Foods,121.42,2009,Medium,Tier 2,Supermarket Type2
11.66,Regular,0.046,Fruits and Vegetables,156.04,2009,Medium,Tier 2,Supermarket Type2
10.71,Low Sugar,0.023,Snack Foods,136.46,2009,Medium,Tier 2,Supermarket Type2
13.38,Low Sugar,0.025,Canned,145.21,2009,Medium,Tier 2,Supermarket Type2
17.34,No Sugar,0.122,Household,185.81,1999,Medium,Tier 1,Departmental Store
9.46,No Sugar,0.049,Health and Hygiene,140.28,2009,Medium,Tier 2,Supermarket Type2
11.36,Low Sugar,0.013,Canned,169.53,2009,Medium,Tier 2,Supermarket Type2
14.2,Low Sugar,0.113,Fruits and Vegetables,152.24,2009,Medium,Tier 2,Supermarket Type2
10.85,Low Sugar,0.104,Frozen Foods,216.4,1999,Medium,Tier 1,Departmental Store
13.89,Low Sugar,0.104,Canned,173.64,1999,Medium,Tier 1,Departmental Store
12.01,Low Sugar,0.032,Baking Goods,147.05,2009,Medium,Tier 2,Supermarket Type2
10.55,Regular,0.039,Frozen Foods,113.22,1998,Small,Tier 3,Food Mart
11.54,Low Sugar,0.03,Snack Foods,177.65,2009,Medium,Tier 2,Supermarket Type2
12.83,Regular,0.079,Dairy,169.12,2009,Medium,Tier 2,Supermarket Type2
12.64,Low Sugar,0.019,Dairy,165.51,2009,Medium,Tier 2,Supermarket Type2
11.42,No Sugar,0.031,Health and Hygiene,116.53,2009,Medium,Tier 2,Supermarket Type2
10.49,Regular,0.142,Baking Goods,136.7,2009,Medium,Tier 2,Supermarket Type2
14.57,Low Sugar,0.014,Canned,103.73,2009,Medium,Tier 2,Supermarket Type2
11.05,No Sugar,0.167,Household,103.52,1998,Small,Tier 3,Food Mart
11.56,Low Sugar,0.179,Hard Drinks,152.18,2009,Medium,Tier 2,Supermarket Type2
7.16,Low Sugar,0.025,Soft Drinks,118.89,1998,Small,Tier 3,Food Mart
11.57,Regular,0.076,Dairy,184.69,2009,Medium,Tier 2,Supermarket Type2
14.2,Low Sugar,0.072,Fruits and Vegetables,166.09,1987,High,Tier 2,Supermarket Type1
14.57,Low Sugar,0.036,Soft Drinks,117.44,2009,Medium,Tier 2,Supermarket Type2
12.24,Low Sugar,0.151,Baking Goods,121.0,2009,Medium,Tier 2,Supermarket Type2
11.63,Low Sugar,0.074,Snack Foods,114.86,2009,Medium,Tier 2,Supermarket Type2
8.18,Regular,0.065,Canned,110.71,1998,Small,Tier 3,Food Mart
14.9,Low Sugar,0.083,Soft Drinks,152.82,1987,High,Tier 2,Supermarket Type1
12.66,reg,0.035,Seafood,128.72,2009,Medium,Tier 2,Supermarket Type2
12.21,Regular,0.045,Starchy Foods,182.01,1987,High,Tier 2,Supermarket Type1
11.6,Low Sugar,0.039,Snack Foods,167.31,2009,Medium,Tier 2,Supermarket Type2
15.17,Regular,0.019,Soft Drinks,154.26,1987,High,Tier 2,Supermarket Type1
14.8,Low Sugar,0.067,Fruits and Vegetables,170.45,1999,Medium,Tier 1,Departmental Store
11.11,Low Sugar,0.016,Breads,168.41,2009,Medium,Tier 2,Supermarket Type2
9.61,Low Sugar,0.015,Fruits and Vegetables,119.13,1998,Small,Tier 3,Food Mart
11.75,No Sugar,0.042,Health and Hygiene,188.18,1999,Medium,Tier 1,Departmental Store
12.79,Low Sugar,0.129,Snack Foods,158.23,2009,Medium,Tier 2,Supermarket Type2
12.18,Low Sugar,0.12,Fruits and Vegetables,103.29,1987,High,Tier 2,Supermarket Type1
12.68,Low Sugar,0.034,Canned,121.0,2009,Medium,Tier 2,Supermarket Type2
13.84,Low Sugar,0.024,Snack Foods,125.06,2009,Medium,Tier 2,Supermarket Type2
12.38,Low Sugar,0.112,Fruits and Vegetables,164.34,2009,Medium,Tier 2,Supermarket Type2
13.38,Low Sugar,0.151,Frozen Foods,130.51,2009,Medium,Tier 2,Supermarket Type2
14.68,No Sugar,0.168,Household,115.47,2009,Medium,Tier 2,Supermarket Type2
9.49,Low Sugar,0.01,Fruits and Vegetables,109.57,1998,Small,Tier 3,Food Mart
11.7,Low Sugar,0.108,Soft Drinks,127.24,2009,Medium,Tier 2,Supermarket Type2
16.36,Regular,0.103,Frozen Foods,142.17,1987,High,Tier 2,Supermarket Type1
12.81,Low Sugar,0.144,Dairy,166.58,2009,Medium,Tier 2,Supermarket Type2
11.28,Regular,0.054,Soft Drinks,87.69,1998,Small,Tier 3,Food Mart
10.49,Regular,0.074,Meat,122.71,1987,High,Tier 2,Supermarket Type1
11.9,Low Sugar,0.172,Dairy,97.08,1998,Small,Tier 3,Food Mart
12.03,No Sugar,0.019,Household,182.31,1987,High,Tier 2,Supermarket Type1
11.62,Regular,0.055,Frozen Foods,156.79,2009,Medium,Tier 2,Supermarket Type2
12.9,Low Sugar,0.036,Fruits and Vegetables,97.93,2009,Medium,Tier 2,Supermarket Type2
9.41,Low Sugar,0.011,Dairy,108.39,1998,Small,Tier 3,Food Mart
13.56,Regular,0.076,Fruits and Vegetables,143.3,2009,Medium,Tier 2,Supermarket Type2
9.92,Low Sugar,0.047,Dairy,96.75,1987,High,Tier 2,Supermarket Type1
10.94,Regular,0.16,Canned,138.26,2009,Medium,Tier 2,Supermarket Type2
14.23,No Sugar,0.228,Health and Hygiene,154.62,2009,Medium,Tier 2,Supermarket Type2
12.61,No Sugar,0.039,Household,165.19,2009,Medium,Tier 2,Supermarket Type2
11.76,Low Sugar,0.128,Soft Drinks,132.95,2009,Medium,Tier 2,Supermarket Type2
12.61,Regular,0.045,Snack Foods,154.08,2009,Medium,Tier 2,Supermarket Type2
15.26,Regular,0.057,Dairy,210.59,1999,Medium,Tier 1,Departmental Store
14.84,Low Sugar,0.076,Snack Foods,176.91,1987,High,Tier 2,Supermarket Type1
13.44,Low Sugar,0.021,Frozen Foods,157.43,2009,Medium,Tier 2,Supermarket Type2
13.09,Low Sugar,0.011,Snack Foods,140.59,2009,Medium,Tier 2,Supermarket Type2
14.07,Regular,0.053,Meat,159.7,1987,High,Tier 2,Supermarket Type1
11.2,No Sugar,0.083,Household,117.24,2009,Medium,Tier 2,Supermarket Type2
11.47,No Sugar,0.083,Health and Hygiene,122.24,2009,Medium,Tier 2,Supermarket Type2
15.27,Low Sugar,0.024,Fruits and Vegetables,181.18,1987,High,Tier 2,Supermarket Type1
11.59,reg,0.091,Dairy,145.79,2009,Medium,Tier 2,Supermarket Type2
12.9,No Sugar,0.061,Health and Hygiene,156.48,1999,Medium,Tier 1,Departmental Store
12.19,Low Sugar,0.026,Fruits and Vegetables,106.44,2009,Medium,Tier 2,Supermarket Type2
12.28,Low Sugar,0.026,Snack Foods,154.38,2009,Medium,Tier 2,Supermarket Type2
12.85,Low Sugar,0.074,Fruits and Vegetables,136.43,2009,Medium,Tier 2,Supermarket Type2
12.33,Low Sugar,0.035,Baking Goods,168.63,2009,Medium,Tier 2,Supermarket Type2
12.06,Low Sugar,0.058,Breads,131.64,2009,Medium,Tier 2,Supermarket Type2
11.95,Low Sugar,0.122,Dairy,155.01,2009,Medium,Tier 2,Supermarket Type2
13.01,Low Sugar,0.122,Baking Goods,138.08,2009,Medium,Tier 2,Supermarket Type2
12.55,Low Sugar,0.186,Fruits and Vegetables,156.55,2009,Medium,Tier 2,Supermarket Type2
12.05,Low Sugar,0.05,Frozen Foods,170.25,2009,Medium,Tier 2,Supermarket Type2
13.17,Low Sugar,0.043,Dairy,119.91,2009,Medium,Tier 2,Supermarket Type2
14.26,Low Sugar,0.036,Dairy,169.03,1999,Medium,Tier 1,Departmental Store
14.87,Low Sugar,0.154,Fruits and Vegetables,151.9,1987,High,Tier 2,Supermarket Type1
11.39,Low Sugar,0.064,Snack Foods,124.5,2009,Medium,Tier 2,Supermarket Type2
10.02,Low Sugar,0.022,Snack Foods,119.78,1987,High,Tier 2,Supermarket Type1
10.92,Low Sugar,0.295,Canned,157.14,2009,Medium,Tier 2,Supermarket Type2
10.78,Low Sugar,0.037,Canned,144.32,2009,Medium,Tier 2,Supermarket Type2
13.9,Regular,0.039,Baking Goods,175.35,1999,Medium,Tier 1,Departmental Store
13.89,Regular,0.044,Hard Drinks,151.6,2009,Medium,Tier 2,Supermarket Type2
13.24,Low Sugar,0.121,Snack Foods,169.93,1987,High,Tier 2,Supermarket Type1
16.62,Regular,0.017,Dairy,179.67,1999,Medium,Tier 1,Departmental Store
15.03,Regular,0.035,Hard Drinks,147.59,1987,High,Tier 2,Supermarket Type1
7.0,Low Sugar,0.081,Breads,142.49,1998,Small,Tier 3,Food Mart
12.87,Low Sugar,0.029,Breads,160.47,2009,Medium,Tier 2,Supermarket Type2
17.45,Regular,0.036,Snack Foods,156.65,1999,Medium,Tier 1,Departmental Store
12.31,Low Sugar,0.012,Frozen Foods,137.8,2009,Medium,Tier 2,Supermarket Type2
10.62,Low Sugar,0.096,Fruits and Vegetables,117.65,1987,High,Tier 2,Supermarket Type1
13.19,Low Sugar,0.048,Canned,145.62,2009,Medium,Tier 2,Supermarket Type2
15.4,Low Sugar,0.027,Canned,204.46,1999,Medium,Tier 1,Departmental Store
13.08,Low Sugar,0.049,Meat,116.28,2009,Medium,Tier 2,Supermarket Type2
11.41,Low Sugar,0.143,Frozen Foods,184.03,2009,Medium,Tier 2,Supermarket Type2
14.8,No Sugar,0.154,Household,161.76,1999,Medium,Tier 1,Departmental Store
13.15,Regular,0.012,Snack Foods,167.99,2009,Medium,Tier 2,Supermarket Type2
16.56,Low Sugar,0.091,Starchy Foods,173.26,1999,Medium,Tier 1,Departmental Store
13.08,Low Sugar,0.085,Canned,150.7,2009,Medium,Tier 2,Supermarket Type2
15.34,Low Sugar,0.029,Canned,188.03,1987,High,Tier 2,Supermarket Type1
15.72,Low Sugar,0.067,Starchy Foods,175.09,1987,High,Tier 2,Supermarket Type1
12.48,Low Sugar,0.076,Canned,179.08,1987,High,Tier 2,Supermarket Type1
11.86,Regular,0.123,Snack Foods,111.41,2009,Medium,Tier 2,Supermarket Type2
13.39,Low Sugar,0.097,Frozen Foods,147.12,2009,Medium,Tier 2,Supermarket Type2
7.03,Low Sugar,0.172,Snack Foods,99.01,1998,Small,Tier 3,Food Mart
14.44,Regular,0.027,Meat,184.72,1987,High,Tier 2,Supermarket Type1
13.61,Low Sugar,0.097,Fruits and Vegetables,108.82,2009,Medium,Tier 2,Supermarket Type2
17.74,Regular,0.019,Baking Goods,201.59,1999,Medium,Tier 1,Departmental Store
13.36,Regular,0.116,Baking Goods,165.89,2009,Medium,Tier 2,Supermarket Type2
14.17,Low Sugar,0.038,Snack Foods,125.58,2009,Medium,Tier 2,Supermarket Type2
11.47,No Sugar,0.096,Others,145.6,2009,Medium,Tier 2,Supermarket Type2
10.32,Low Sugar,0.009,Fruits and Vegetables,165.42,2009,Medium,Tier 2,Supermarket Type2
7.73,No Sugar,0.025,Health and Hygiene,116.23,1998,Small,Tier 3,Food Mart
8.34,Low Sugar,0.069,Baking Goods,124.99,1998,Small,Tier 3,Food Mart
15.93,reg,0.102,Seafood,202.92,1999,Medium,Tier 1,Departmental Store
13.52,Regular,0.056,Breads,153.45,2009,Medium,Tier 2,Supermarket Type2
13.1,Regular,0.128,Dairy,160.19,2009,Medium,Tier 2,Supermarket Type2
10.92,Low Sugar,0.051,Canned,116.75,1987,High,Tier 2,Supermarket Type1
10.87,Regular,0.027,Breads,132.68,2009,Medium,Tier 2,Supermarket Type2
13.33,Low Sugar,0.147,Soft Drinks,154.99,2009,Medium,Tier 2,Supermarket Type2
11.32,Low Sugar,0.122,Soft Drinks,105.18,1998,Small,Tier 3,Food Mart
8.95,No Sugar,0.059,Household,116.97,1998,Small,Tier 3,Food Mart
9.83,Low Sugar,0.124,Fruits and Vegetables,157.1,2009,Medium,Tier 2,Supermarket Type2
10.06,Low Sugar,0.01,Fruits and Vegetables,67.3,1998,Small,Tier 3,Food Mart
12.13,Regular,0.034,Soft Drinks,100.6,1987,High,Tier 2,Supermarket Type1
18.19,Low Sugar,0.01,Fruits and Vegetables,175.59,1999,Medium,Tier 1,Departmental Store
10.42,No Sugar,0.034,Health and Hygiene,123.46,1987,High,Tier 2,Supermarket Type1
13.64,Low Sugar,0.12,Starchy Foods,186.28,1999,Medium,Tier 1,Departmental Store
15.48,Low Sugar,0.098,Snack Foods,138.1,2009,Medium,Tier 2,Supermarket Type2
12.23,No Sugar,0.179,Household,94.2,1998,Small,Tier 3,Food Mart
9.84,Low Sugar,0.043,Frozen Foods,138.63,2009,Medium,Tier 2,Supermarket Type2
13.27,Low Sugar,0.081,Snack Foods,144.17,2009,Medium,Tier 2,Supermarket Type2
7.92,Low Sugar,0.027,Meat,134.91,1998,Small,Tier 3,Food Mart
11.08,Low Sugar,0.047,Baking Goods,195.09,1987,High,Tier 2,Supermarket Type1
12.73,Regular,0.099,Canned,125.94,2009,Medium,Tier 2,Supermarket Type2
12.86,Low Sugar,0.149,Frozen Foods,164.67,2009,Medium,Tier 2,Supermarket Type2
8.26,Low Sugar,0.116,Frozen Foods,94.18,1998,Small,Tier 3,Food Mart
11.66,Low Sugar,0.072,Meat,176.77,2009,Medium,Tier 2,Supermarket Type2
15.63,Low Sugar,0.054,Dairy,184.91,1998,Small,Tier 3,Food Mart
12.76,Regular,0.029,Canned,168.21,2009,Medium,Tier 2,Supermarket Type2
14.05,No Sugar,0.079,Health and Hygiene,113.29,2009,Medium,Tier 2,Supermarket Type2
9.88,Low Sugar,0.026,Canned,131.72,2009,Medium,Tier 2,Supermarket Type2
11.69,Low Sugar,0.068,Canned,101.83,1987,High,Tier 2,Supermarket Type1
12.42,Regular,0.016,Starchy Foods,136.13,2009,Medium,Tier 2,Supermarket Type2
13.71,Low Sugar,0.026,Snack Foods,119.95,2009,Medium,Tier 2,Supermarket Type2
13.23,Low Sugar,0.031,Fruits and Vegetables,157.0,2009,Medium,Tier 2,Supermarket Type2
13.37,No Sugar,0.068,Others,230.34,1999,Medium,Tier 1,Departmental Store
14.12,Low Sugar,0.05,Breads,165.3,1987,High,Tier 2,Supermarket Type1
11.12,Low Sugar,0.024,Starchy Foods,149.28,2009,Medium,Tier 2,Supermarket Type2
12.77,Low Sugar,0.082,Soft Drinks,123.32,2009,Medium,Tier 2,Supermarket Type2
7.86,Low Sugar,0.064,Snack Foods,90.25,1998,Small,Tier 3,Food Mart
13.49,No Sugar,0.043,Others,165.5,1987,High,Tier 2,Supermarket Type1
16.02,Low Sugar,0.07,Dairy,156.21,1999,Medium,Tier 1,Departmental Store
12.94,Low Sugar,0.08,Snack Foods,167.52,2009,Medium,Tier 2,Supermarket Type2
15.12,Low Sugar,0.032,Fruits and Vegetables,191.62,1987,High,Tier 2,Supermarket Type1
15.85,Low Sugar,0.072,Baking Goods,175.85,1998,Small,Tier 3,Food Mart
14.87,Low Sugar,0.077,Meat,154.58,1987,High,Tier 2,Supermarket Type1
12.39,Regular,0.102,Soft Drinks,164.12,2009,Medium,Tier 2,Supermarket Type2
9.71,No Sugar,0.008,Others,145.5,2009,Medium,Tier 2,Supermarket Type2
15.35,Low Sugar,0.109,Canned,148.09,1987,High,Tier 2,Supermarket Type1
10.13,Low Sugar,0.015,Dairy,93.1,1998,Small,Tier 3,Food Mart
14.03,No Sugar,0.016,Household,157.94,2009,Medium,Tier 2,Supermarket Type2
11.38,Regular,0.026,Baking Goods,145.27,2009,Medium,Tier 2,Supermarket Type2
11.94,Regular,0.049,Frozen Foods,139.55,2009,Medium,Tier 2,Supermarket Type2
12.04,Regular,0.172,Canned,163.12,2009,Medium,Tier 2,Supermarket Type2
12.24,Low Sugar,0.029,Fruits and Vegetables,194.68,1999,Medium,Tier 1,Departmental Store
9.84,Regular,0.033,Fruits and Vegetables,129.24,1987,High,Tier 2,Supermarket Type1
12.62,Low Sugar,0.073,Snack Foods,136.18,2009,Medium,Tier 2,Supermarket Type2
12.73,Low Sugar,0.027,Baking Goods,144.29,2009,Medium,Tier 2,Supermarket Type2
12.54,Low Sugar,0.032,Breads,158.7,2009,Medium,Tier 2,Supermarket Type2
14.68,Low Sugar,0.041,Dairy,144.79,2009,Medium,Tier 2,Supermarket Type2
9.0,Regular,0.061,Baking Goods,126.52,1998,Small,Tier 3,Food Mart
13.43,Low Sugar,0.027,Baking Goods,170.69,1987,High,Tier 2,Supermarket Type1
13.81,Low Sugar,0.122,Fruits and Vegetables,134.94,2009,Medium,Tier 2,Supermarket Type2
12.64,Regular,0.093,Fruits and Vegetables,165.84,1998,Small,Tier 3,Food Mart
14.61,Low Sugar,0.061,Soft Drinks,164.86,1999,Medium,Tier 1,Departmental Store
12.47,Regular,0.04,Breads,151.92,2009,Medium,Tier 2,Supermarket Type2
12.53,Low Sugar,0.128,Fruits and Vegetables,134.26,2009,Medium,Tier 2,Supermarket Type2
10.37,Low Sugar,0.117,Frozen Foods,141.27,2009,Medium,Tier 2,Supermarket Type2
17.36,Low Sugar,0.094,Dairy,169.33,1999,Medium,Tier 1,Departmental Store
9.17,Low Sugar,0.027,Frozen Foods,93.63,1998,Small,Tier 3,Food Mart
15.98,Low Sugar,0.015,Hard Drinks,152.25,1999,Medium,Tier 1,Departmental Store
