Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
12.58,Low Sugar,0.057,Fruits and Vegetables,119.09,2009,Medium,Tier 2,Supermarket Type2
14.33,No Sugar,0.061,Health and Hygiene,138.52,2009,Medium,Tier 2,Supermarket Type2
13.26,No Sugar,0.01,Health and Hygiene,180.65,1999,Medium,Tier 1,Departmental Store
11.96,Regular,0.061,Soft Drinks,148.12,2009,Medium,Tier 2,Supermarket Type2
16.96,Low Sugar,0.057,Canned,180.06,1999,Medium,Tier 1,Departmental Store
9.83,Low Sugar,0.131,Dairy,92.19,1998,Small,Tier 3,Food Mart
9.23,No Sugar,0.091,Health and Hygiene,145.85,2009,Medium,Tier 2,Supermarket Type2
9.79,No Sugar,0.043,Household,99.46,1998,Small,Tier 3,Food Mart
12.37,Regular,0.049,Baking Goods,94.72,1987,High,Tier 2,Supermarket Type1
12.15,No Sugar,0.007,Household,169.98,2009,Medium,Tier 2,Supermarket Type2
12.56,Low Sugar,0.038,Snack Foods,152.41,2009,Medium,Tier 2,Supermarket Type2
11.5,Low Sugar,0.021,Baking Goods,131.1,2009,Medium,Tier 2,Supermarket Type2
16.3,No Sugar,0.013,Household,170.94,1987,High,Tier 2,Supermarket Type1
12.76,Low Sugar,0.032,Fruits and Vegetables,82.59,1998,Small,Tier 3,Food Mart
13.35,No Sugar,0.149,Household,150.59,2009,Medium,Tier 2,Supermarket Type2
16.4,Regular,0.11,Fruits and Vegetables,171.86,1987,High,Tier 2,Supermarket Type1
13.73,Regular,0.137,Starchy Foods,120.67,2009,Medium,Tier 2,Supermarket Type2
11.02,Low Sugar,0.027,Fruits and Vegetables,156.98,2009,Medium,Tier 2,Supermarket Type2
13.18,Regular,0.028,Breads,156.32,2009,Medium,Tier 2,Supermarket Type2
13.98,Regular,0.077,Fruits and Vegetables,176.77,1999,Medium,Tier 1,Departmental Store
8.43,No Sugar,0.026,Health and Hygiene,137.92,1987,High,Tier 2,Supermarket Type1
13.58,Regular,0.004,Canned,182.35,1999,Medium,Tier 1,Departmental Store
14.34,Low Sugar,0.064,Frozen Foods,201.82,1987,High,Tier 2,Supermarket Type1
11.61,Low Sugar,0.079,Baking Goods,101.77,1998,Small,Tier 3,Food Mart
12.63,Low Sugar,0.024,Snack Foods,110.06,2009,Medium,Tier 2,Supermarket Type2
10.54,No Sugar,0.02,Household,115.72,1987,High,Tier 2,Supermarket Type1
14.46,Low Sugar,0.038,Hard Drinks,129.92,2009,Medium,Tier 2,Supermarket Type2
15.22,Regular,0.015,Fruits and Vegetables,158.64,1999,Medium,Tier 1,Departmental Store
15.09,Low Sugar,0.011,Snack Foods,151.69,1987,High,Tier 2,Supermarket Type1
13.22,No Sugar,0.292,Household,195.82,1987,High,Tier 2,Supermarket Type1
14.32,Regular,0.128,Fruits and Vegetables,149.82,2009,Medium,Tier 2,Supermarket Type2
11.26,Low Sugar,0.08,Canned,161.09,2009,Medium,Tier 2,Supermarket Type2
11.91,Regular,0.115,Fruits and Vegetables,121.68,2009,Medium,Tier 2,Supermarket Type2
10.67,Low Sugar,0.079,Canned,124.92,2009,Medium,Tier 2,Supermarket Type2
11.93,Low Sugar,0.048,Dairy,174.57,2009,Medium,Tier 2,Supermarket Type2
14.5,Regular,0.067,Canned,194.8,1987,High,Tier 2,Supermarket Type1
16.7,Low Sugar,0.099,Breads,131.03,1987,High,Tier 2,Supermarket Type1
8.18,Low Sugar,0.073,Meat,106.54,1998,Small,Tier 3,Food Mart
14.23,Regular,0.063,Meat,190.67,1987,High,Tier 2,Supermarket Type1
13.58,No Sugar,0.077,Health and Hygiene,182.08,1999,Medium,Tier 1,Departmental Store
20.35,Low Sugar,0.022,Snack Foods,156.56,1999,Medium,Tier 1,Departmental Store
12.02,Low Sugar,0.041,Snack Foods,118.48,2009,Medium,Tier 2,Supermarket Type2
12.97,Low Sugar,0.04,Dairy,165.45,2009,Medium,Tier 2,Supermarket Type2
9.93,Low Sugar,0.041,Snack Foods,120.85,1987,High,Tier 2,Supermarket Type1
12.22,Regular,0.064,Baking Goods,151.05,2009,Medium,Tier 2,Supermarket Type2
13.37,Low Sugar,0.045,Soft Drinks,127.97,2009,Medium,Tier 2,Supermarket Type2
13.07,No Sugar,0.036,Household,115.87,2009,Medium,Tier 2,Supermarket Type2
11.65,Regular,0.154,Canned,157.84,2009,Medium,Tier 2,Supermarket Type2
14.44,Low Sugar,0.036,Snack Foods,134.53,1999,Medium,Tier 1,Departmental Store
10.72,Regular,0.083,Fruits and Vegetables,119.55,1987,High,Tier 2,Supermarket Type1
14.62,Regular,0.119,Hard Drinks,199.73,1987,High,Tier 2,Supermarket Type1
14.34,Low Sugar,0.033,Dairy,148.41,2009,Medium,Tier 2,Supermarket Type2
15.68,Regular,0.104,Snack Foods,141.98,1987,High,Tier 2,Supermarket Type1
12.2,Low Sugar,0.084,Fruits and Vegetables,134.65,2009,Medium,Tier 2,Supermarket Type2
9.67,No Sugar,0.082,Household,104.08,1998,Small,Tier 3,Food Mart
11.38,Low Sugar,0.026,Meat,117.21,2009,Medium,Tier 2,Supermarket Type2
13.29,No Sugar,0.124,Health and Hygiene,174.98,1987,High,Tier 2,Supermarket Type1
7.63,Low Sugar,0.077,Soft Drinks,128.77,1998,Small,Tier 3,Food Mart
13.3,Regular,0.009,Fruits and Vegetables,158.76,2009,Medium,Tier 2,Supermarket Type2
9.81,Low Sugar,0.05,Frozen Foods,156.67,2009,Medium,Tier 2,Supermarket Type2
15.42,Regular,0.021,Frozen Foods,187.03,1987,High,Tier 2,Supermarket Type1
10.97,Low Sugar,0.057,Snack Foods,163.96,2009,Medium,Tier 2,Supermarket Type2
15.04,reg,0.024,Breads,196.19,1987,High,Tier 2,Supermarket Type1
10.06,Low Sugar,0.031,Baking Goods,77.58,1998,Small,Tier 3,Food Mart
13.67,Low Sugar,0.055,Meat,125.03,2009,Medium,Tier 2,Supermarket Type2
12.59,Regular,0.032,Snack Foods,153.59,2009,Medium,Tier 2,Supermarket Type2
10.43,Low Sugar,0.059,Snack Foods,73.7,1998,Small,Tier 3,Food Mart
12.26,reg,0.085,Fruits and Vegetables,138.07,2009,Medium,Tier 2,Supermarket Type2
10.57,Regular,0.065,Soft Drinks,128.59,2009,Medium,Tier 2,Supermarket Type2
10.99,Low Sugar,0.126,Frozen Foods,148.23,2009,Medium,Tier 2,Supermarket Type2
11.59,Regular,0.035,Canned,96.26,1998,Small,Tier 3,Food Mart
15.44,Low Sugar,0.082,Frozen Foods,220.07,1999,Medium,Tier 1,Departmental Store
11.16,Low Sugar,0.052,Fruits and Vegetables,151.76,2009,Medium,Tier 2,Supermarket Type2
13.48,No Sugar,0.142,Health and Hygiene,153.36,2009,Medium,Tier 2,Supermarket Type2
10.02,reg,0.184,Fruits and Vegetables,89.92,1998,Small,Tier 3,Food Mart
11.58,Regular,0.228,Soft Drinks,152.36,2009,Medium,Tier 2,Supermarket Type2
10.21,Low Sugar,0.096,Fruits and Vegetables,121.78,1987,High,Tier 2,Supermarket Type1
14.83,Low Sugar,0.071,Frozen Foods,167.45,1999,Medium,Tier 1,Departmental Store
8.44,No Sugar,0.188,Health and Hygiene,102.17,1987,High,Tier 2,Supermarket Type1
8.4,Regular,0.036,Dairy,90.7,1998,Small,Tier 3,Food Mart
12.16,No Sugar,0.21,Household,173.09,2009,Medium,Tier 2,Supermarket Type2
17.18,Low Sugar,0.026,Fruits and Vegetables,217.07,1999,Medium,Tier 1,Departmental Store
13.84,Low Sugar,0.061,Meat,146.78,2009,Medium,Tier 2,Supermarket Type2
14.54,Low Sugar,0.048,Snack Foods,174.41,1999,Medium,Tier 1,Departmental Store
11.36,Low Sugar,0.14,Soft Drinks,152.15,2009,Medium,Tier 2,Supermarket Type2
13.68,Regular,0.055,Snack Foods,172.37,1999,Medium,Tier 1,Departmental Store
12.4,Low Sugar,0.055,Dairy,112.74,2009,Medium,Tier 2,Supermarket Type2
11.35,Regular,0.023,Hard Drinks,95.79,1998,Small,Tier 3,Food Mart
17.24,Low Sugar,0.069,Soft Drinks,224.3,1999,Medium,Tier 1,Departmental Store
8.18,Low Sugar,0.151,Soft Drinks,103.74,1998,Small,Tier 3,Food Mart
9.65,Low Sugar,0.027,Starchy Foods,94.67,1998,Small,Tier 3,Food Mart
16.54,Regular,0.013,Snack Foods,220.37,1999,Medium,Tier 1,Departmental Store
12.14,Low Sugar,0.079,Meat,144.92,2009,Medium,Tier 2,Supermarket Type2
11.68,Low Sugar,0.12,Fruits and Vegetables,129.73,2009,Medium,Tier 2,Supermarket Type2
11.49,Low Sugar,0.081,Canned,160.35,2009,Medium,Tier 2,Supermarket Type2
13.22,reg,0.122,Baking Goods,127.13,2009,Medium,Tier 2,Supermarket Type2
8.63,No Sugar,0.036,Household,129.62,1998,Small,Tier 3,Food Mart
11.33,Low Sugar,0.03,Dairy,145.97,2009,Medium,Tier 2,Supermarket Type2
14.35,Low Sugar,0.027,Baking Goods,135.3,2009,Medium,Tier 2,Supermarket Type2
10.2,Low Sugar,0.08,Snack Foods,145.66,2009,Medium,Tier 2,Supermarket Type2
14.04,Low Sugar,0.032,Frozen Foods,108.88,2009,Medium,Tier 2,Supermarket Type2
10.29,Low Sugar,0.027,Snack Foods,150.71,2009,Medium,Tier 2,Supermarket Type2
16.1,Low Sugar,0.05,Dairy,172.97,1987,High,Tier 2,Supermarket Type1
10.99,Low Sugar,0.022,Soft Drinks,146.14,2009,Medium,Tier 2,Supermarket Type2
12.28,Low Sugar,0.093,Snack Foods,100.94,1987,High,Tier 2,Supermarket Type1
10.37,Low Sugar,0.112,Canned,146.48,2009,Medium,Tier 2,Supermarket Type2
12.92,Regular,0.027,Fruits and Vegetables,131.58,2009,Medium,Tier 2,Supermarket Type2
12.12,No Sugar,0.113,Health and Hygiene,151.61,2009,Medium,Tier 2,Supermarket Type2
14.33,Regular,0.098,Meat,194.7,1987,High,Tier 2,Supermarket Type1
13.54,Regular,0.103,Frozen Foods,99.24,2009,Medium,Tier 2,Supermarket Type2
17.44,No Sugar,0.034,Household,193.87,1999,Medium,Tier 1,Departmental Store
15.49,Regular,0.089,Fruits and Vegetables,156.13,1999,Medium,Tier 1,Departmental Store
21.04,Regular,0.04,Starchy Foods,158.86,1999,Medium,Tier 1,Departmental Store
12.03,No Sugar,0.02,Health and Hygiene,95.47,1998,Small,Tier 3,Food Mart
13.58,Regular,0.178,Dairy,117.91,2009,Medium,Tier 2,Supermarket Type2
16.19,Regular,0.067,Fruits and Vegetables,126.46,2009,Medium,Tier 2,Supermarket Type2
5.71,Low Sugar,0.031,Dairy,120.96,1998,Small,Tier 3,Food Mart
13.69,No Sugar,0.062,Household,155.48,2009,Medium,Tier 2,Supermarket Type2
14.44,Low Sugar,0.031,Snack Foods,135.2,2009,Medium,Tier 2,Supermarket Type2
16.74,Low Sugar,0.1,Snack Foods,203.67,1999,Medium,Tier 1,Departmental Store
10.93,No Sugar,0.083,Household,105.58,1998,Small,Tier 3,Food Mart
9.01,Regular,0.089,Canned,96.1,1998,Small,Tier 3,Food Mart
15.01,Low Sugar,0.09,Baking Goods,145.57,2009,Medium,Tier 2,Supermarket Type2
12.48,Low Sugar,0.021,Baking Goods,143.52,2009,Medium,Tier 2,Supermarket Type2
13.85,Regular,0.033,Meat,159.07,2009,Medium,Tier 2,Supermarket Type2
14.17,Low Sugar,0.082,Frozen Foods,161.55,1998,Small,Tier 3,Food Mart
11.19,Regular,0.043,Canned,130.27,2009,Medium,Tier 2,Supermarket Type2
11.12,Low Sugar,0.119,Soft Drinks,102.57,1998,Small,Tier 3,Food Mart
13.1,Regular,0.03,Frozen Foods,157.08,2009,Medium,Tier 2,Supermarket Type2
10.22,Low Sugar,0.123,Dairy,130.98,2009,Medium,Tier 2,Supermarket Type2
13.45,Low Sugar,0.029,Fruits and Vegetables,146.12,2009,Medium,Tier 2,Supermarket Type2
15.39,Low Sugar,0.09,Breads,154.27,1999,Medium,Tier 1,Departmental Store
13.18,Regular,0.14,Breakfast,144.03,2009,Medium,Tier 2,Supermarket Type2
16.33,Low Sugar,0.089,Snack Foods,146.79,1999,Medium,Tier 1,Departmental Store
11.39,Low Sugar,0.065,Fruits and Vegetables,178.11,2009,Medium,Tier 2,Supermarket Type2
14.13,Low Sugar,0.118,Fruits and Vegetables,223.61,1999,Medium,Tier 1,Departmental Store
13.17,Low Sugar,0.076,Frozen Foods,151.4,2009,Medium,Tier 2,Supermarket Type2
12.5,No Sugar,0.032,Household,149.26,2009,Medium,Tier 2,Supermarket Type2
10.64,Low Sugar,0.144,Starchy Foods,150.91,2009,Medium,Tier 2,Supermarket Type2
15.54,Low Sugar,0.027,Dairy,186.52,1987,High,Tier 2,Supermarket Type1
13.26,Regular,0.029,Soft Drinks,120.55,2009,Medium,Tier 2,Supermarket Type2
15.36,Low Sugar,0.044,Dairy,221.8,1999,Medium,Tier 1,Departmental Store
15.95,No Sugar,0.036,Others,176.83,1987,High,Tier 2,Supermarket Type1
12.36,Regular,0.026,Soft Drinks,98.31,1987,High,Tier 2,Supermarket Type1
5.93,Low Sugar,0.03,Dairy,109.76,1998,Small,Tier 3,Food Mart
8.92,Low Sugar,0.173,Canned,142.67,2009,Medium,Tier 2,Supermarket Type2
8.96,No Sugar,0.022,Health and Hygiene,129.98,1998,Small,Tier 3,Food Mart
12.91,Low Sugar,0.044,Breads,131.29,2009,Medium,Tier 2,Supermarket Type2
10.73,Low Sugar,0.014,Fruits and Vegetables,153.79,2009,Medium,Tier 2,Supermarket Type2
12.68,No Sugar,0.024,Health and Hygiene,140.13,2009,Medium,Tier 2,Supermarket Type2
11.15,Low Sugar,0.116,Fruits and Vegetables,140.71,2009,Medium,Tier 2,Supermarket Type2
12.99,Low Sugar,0.061,Snack Foods,130.04,2009,Medium,Tier 2,Supermarket Type2
15.35,Regular,0.081,Soft Drinks,162.2,1999,Medium,Tier 1,Departmental Store
10.09,No Sugar,0.029,Household,88.75,1998,Small,Tier 3,Food Mart
14.28,No Sugar,0.084,Health and Hygiene,148.82,2009,Medium,Tier 2,Supermarket Type2
11.41,No Sugar,0.054,Household,138.43,2009,Medium,Tier 2,Supermarket Type2
12.15,No Sugar,0.063,Others,155.6,2009,Medium,Tier 2,Supermarket Type2
15.56,Low Sugar,0.036,Frozen Foods,193.44,1999,Medium,Tier 1,Departmental Store
8.81,Low Sugar,0.015,Meat,142.71,1987,High,Tier 2,Supermarket Type1
13.94,Low Sugar,0.041,Frozen Foods,98.97,2009,Medium,Tier 2,Supermarket Type2
10.7,No Sugar,0.128,Household,124.23,2009,Medium,Tier 2,Supermarket Type2
13.94,Regular,0.036,Baking Goods,191.07,1987,High,Tier 2,Supermarket Type1
11.9,Regular,0.067,Fruits and Vegetables,118.8,2009,Medium,Tier 2,Supermarket Type2
11.42,Low Sugar,0.072,Seafood,131.2,2009,Medium,Tier 2,Supermarket Type2
12.13,Low Sugar,0.072,Soft Drinks,98.87,1987,High,Tier 2,Supermarket Type1
10.34,No Sugar,0.12,Household,126.22,2009,Medium,Tier 2,Supermarket Type2
10.3,Low Sugar,0.037,Soft Drinks,154.46,2009,Medium,Tier 2,Supermarket Type2
16.33,Low Sugar,0.052,Frozen Foods,196.68,1999,Medium,Tier 1,Departmental Store
15.7,Regular,0.039,Meat,188.25,1999,Medium,Tier 1,Departmental Store
13.35,Low Sugar,0.067,Fruits and Vegetables,108.83,2009,Medium,Tier 2,Supermarket Type2
11.03,Regular,0.098,Canned,142.58,2009,Medium,Tier 2,Supermarket Type2
9.19,No Sugar,0.133,Health and Hygiene,119.26,1998,Small,Tier 3,Food Mart
11.49,Low Sugar,0.119,Fruits and Vegetables,141.28,2009,Medium,Tier 2,Supermarket Type2
11.75,Low Sugar,0.122,Dairy,99.16,1998,Small,Tier 3,Food Mart
13.17,Regular,0.034,Fruits and Vegetables,122.91,2009,Medium,Tier 2,Supermarket Type2
12.84,Low Sugar,0.109,Meat,175.87,1987,High,Tier 2,Supermarket Type1
11.22,No Sugar,0.067,Household,125.23,2009,Medium,Tier 2,Supermarket Type2
17.35,Regular,0.047,Soft Drinks,137.15,1999,Medium,Tier 1,Departmental Store
12.86,No Sugar,0.076,Health and Hygiene,154.49,2009,Medium,Tier 2,Supermarket Type2
13.17,Regular,0.035,Frozen Foods,160.78,2009,Medium,Tier 2,Supermarket Type2
14.83,Low Sugar,0.147,Baking Goods,183.62,1987,High,Tier 2,Supermarket Type1
12.31,Low Sugar,0.066,Fruits and Vegetables,119.26,2009,Medium,Tier 2,Supermarket Type2
11.32,Low Sugar,0.071,Fruits and Vegetables,149.64,2009,Medium,Tier 2,Supermarket Type2
10.59,Low Sugar,0.126,Canned,165.05,2009,Medium,Tier 2,Supermarket Type2
10.4,Regular,0.029,Baking Goods,123.1,1987,High,Tier 2,Supermarket Type1
13.22,Low Sugar,0.143,Fruits and Vegetables,176.83,1998,Small,Tier 3,Food Mart
12.98,No Sugar,0.138,Household,146.5,2009,Medium,Tier 2,Supermarket Type2
13.91,Regular,0.103,Soft Drinks,151.64,2009,Medium,Tier 2,Supermarket Type2
11.52,Low Sugar,0.015,Fruits and Vegetables,141.18,2009,Medium,Tier 2,Supermarket Type2
7.99,Low Sugar,0.033,Fruits and Vegetables,86.79,1987,High,Tier 2,Supermarket Type1
10.3,Regular,0.089,Starchy Foods,118.94,1987,High,Tier 2,Supermarket Type1
16.98,Regular,0.015,Starchy Foods,188.74,1999,Medium,Tier 1,Departmental Store
15.46,Regular,0.004,Fruits and Vegetables,150.48,1987,High,Tier 2,Supermarket Type1
13.37,reg,0.144,Fruits and Vegetables,173.1,1987,High,Tier 2,Supermarket Type1
10.85,Low Sugar,0.01,Soft Drinks,144.61,2009,Medium,Tier 2,Supermarket Type2
14.11,Low Sugar,0.078,Baking Goods,131.65,2009,Medium,Tier 2,Supermarket Type2
12.38,Low Sugar,0.028,Meat,180.73,1987,High,Tier 2,Supermarket Type1
11.55,Regular,0.053,Starchy Foods,153.55,2009,Medium,Tier 2,Supermarket Type2
12.14,Low Sugar,0.048,Canned,168.28,2009,Medium,Tier 2,Supermarket Type2
11.95,Low Sugar,0.022,Fruits and Vegetables,226.26,1987,High,Tier 2,Supermarket Type1
13.81,Low Sugar,0.011,Frozen Foods,173.28,1999,Medium,Tier 1,Departmental Store
11.88,Low Sugar,0.188,Snack Foods,160.57,2009,Medium,Tier 2,Supermarket Type2
12.22,Low Sugar,0.074,Baking Goods,135.02,2009,Medium,Tier 2,Supermarket Type2
13.08,Low Sugar,0.079,Dairy,168.87,2009,Medium,Tier 2,Supermarket Type2
14.52,No Sugar,0.046,Others,186.63,1987,High,Tier 2,Supermarket Type1
15.31,No Sugar,0.063,Household,144.37,2009,Medium,Tier 2,Supermarket Type2
14.1,Regular,0.006,Snack Foods,210.11,1999,Medium,Tier 1,Departmental Store
14.39,Low Sugar,0.021,Baking Goods,114.68,2009,Medium,Tier 2,Supermarket Type2
12.06,No Sugar,0.043,Household,123.58,2009,Medium,Tier 2,Supermarket Type2
9.82,Regular,0.031,Baking Goods,145.64,2009,Medium,Tier 2,Supermarket Type2
12.05,Low Sugar,0.027,Baking Goods,145.13,2009,Medium,Tier 2,Supermarket Type2
13.02,Low Sugar,0.12,Fruits and Vegetables,158.7,2009,Medium,Tier 2,Supermarket Type2
10.54,Regular,0.049,Soft Drinks,151.98,2009,Medium,Tier 2,Supermarket Type2
15.03,Regular,0.128,Canned,164.72,1999,Medium,Tier 1,Departmental Store
12.04,No Sugar,0.086,Household,162.26,1998,Small,Tier 3,Food Mart
12.22,Regular,0.014,Meat,81.67,1998,Small,Tier 3,Food Mart
15.75,Regular,0.076,Dairy,144.77,1987,High,Tier 2,Supermarket Type1
13.07,Low Sugar,0.037,Meat,143.79,2009,Medium,Tier 2,Supermarket Type2
9.32,Low Sugar,0.042,Fruits and Vegetables,127.59,1987,High,Tier 2,Supermarket Type1
12.29,No Sugar,0.123,Household,159.9,2009,Medium,Tier 2,Supermarket Type2
12.11,No Sugar,0.033,Health and Hygiene,175.29,2009,Medium,Tier 2,Supermarket Type2
11.61,No Sugar,0.049,Health and Hygiene,200.87,1999,Medium,Tier 1,Departmental Store
7.21,No Sugar,0.035,Household,147.23,1998,Small,Tier 3,Food Mart
11.6,Low Sugar,0.028,Fruits and Vegetables,190.11,1987,High,Tier 2,Supermarket Type1
12.4,Regular,0.065,Fruits and Vegetables,94.99,1987,High,Tier 2,Supermarket Type1
13.88,Low Sugar,0.074,Fruits and Vegetables,145.68,2009,Medium,Tier 2,Supermarket Type2
15.95,Low Sugar,0.069,Fruits and Vegetables,156.41,1999,Medium,Tier 1,Departmental Store
17.36,Low Sugar,0.081,Dairy,153.55,1987,High,Tier 2,Supermarket Type1
11.05,Low Sugar,0.013,Dairy,114.41,1987,High,Tier 2,Supermarket Type1
14.16,Low Sugar,0.063,Snack Foods,129.12,2009,Medium,Tier 2,Supermarket Type2
11.89,Low Sugar,0.089,Frozen Foods,161.22,2009,Medium,Tier 2,Supermarket Type2
14.83,Low Sugar,0.157,Snack Foods,189.19,1987,High,Tier 2,Supermarket Type1
10.9,No Sugar,0.013,Health and Hygiene,153.32,2009,Medium,Tier 2,Supermarket Type2
12.54,Low Sugar,0.066,Fruits and Vegetables,124.0,2009,Medium,Tier 2,Supermarket Type2
14.88,Low Sugar,0.038,Canned,96.49,2009,Medium,Tier 2,Supermarket Type2
12.41,Low Sugar,0.138,Soft Drinks,120.58,2009,Medium,Tier 2,Supermarket Type2
12.81,Low Sugar,0.025,Snack Foods,143.16,2009,Medium,Tier 2,Supermarket Type2
12.68,Low Sugar,0.03,Snack Foods,133.19,2009,Medium,Tier 2,Supermarket Type2
12.01,Regular,0.105,Soft Drinks,146.0,2009,Medium,Tier 2,Supermarket Type2
15.02,Low Sugar,0.044,Snack Foods,193.24,1987,High,Tier 2,Supermarket Type1
9.81,Low Sugar,0.039,Frozen Foods,141.69,2009,Medium,Tier 2,Supermarket Type2
12.55,Regular,0.175,Dairy,170.58,2009,Medium,Tier 2,Supermarket Type2
14.24,Low Sugar,0.133,Breads,135.42,1998,Small,Tier 3,Food Mart
14.09,Low Sugar,0.128,Snack Foods,178.38,1999,Medium,Tier 1,Departmental Store
13.19,Low Sugar,0.007,Dairy,153.58,2009,Medium,Tier 2,Supermarket Type2
16.02,Low Sugar,0.132,Baking Goods,187.35,1999,Medium,Tier 1,Departmental Store
12.28,Regular,0.031,Frozen Foods,144.26,2009,Medium,Tier 2,Supermarket Type2
12.84,Low Sugar,0.047,Snack Foods,147.58,2009,Medium,Tier 2,Supermarket Type2
14.24,Low Sugar,0.063,Meat,159.5,1987,High,Tier 2,Supermarket Type1
9.74,Low Sugar,0.036,Baking Goods,89.74,1998,Small,Tier 3,Food Mart
10.36,Regular,0.089,Frozen Foods,138.92,2009,Medium,Tier 2,Supermarket Type2
9.76,Regular,0.015,Snack Foods,139.5,1998,Small,Tier 3,Food Mart
14.02,Low Sugar,0.128,Meat,195.0,1987,High,Tier 2,Supermarket Type1
14.41,Low Sugar,0.03,Snack Foods,146.36,2009,Medium,Tier 2,Supermarket Type2
12.86,Low Sugar,0.174,Fruits and Vegetables,160.58,2009,Medium,Tier 2,Supermarket Type2
13.16,Regular,0.011,Meat,130.22,2009,Medium,Tier 2,Supermarket Type2
13.84,Low Sugar,0.038,Breads,115.31,2009,Medium,Tier 2,Supermarket Type2
14.43,No Sugar,0.065,Household,177.0,1999,Medium,Tier 1,Departmental Store
11.4,No Sugar,0.063,Health and Hygiene,141.03,2009,Medium,Tier 2,Supermarket Type2
9.11,No Sugar,0.031,Health and Hygiene,122.34,1998,Small,Tier 3,Food Mart
9.37,Low Sugar,0.047,Meat,130.6,1987,High,Tier 2,Supermarket Type1
9.66,No Sugar,0.177,Household,86.2,1998,Small,Tier 3,Food Mart
12.13,No Sugar,0.067,Health and Hygiene,171.71,2009,Medium,Tier 2,Supermarket Type2
10.68,Low Sugar,0.036,Fruits and Vegetables,145.38,2009,Medium,Tier 2,Supermarket Type2
14.25,Low Sugar,0.031,Baking Goods,182.95,1987,High,Tier 2,Supermarket Type1
13.77,Low Sugar,0.108,Fruits and Vegetables,189.04,1987,High,Tier 2,Supermarket Type1
14.61,reg,0.014,Breakfast,144.48,2009,Medium,Tier 2,Supermarket Type2
12.29,No Sugar,0.037,Household,129.26,2009,Medium,Tier 2,Supermarket Type2
13.34,Low Sugar,0.039,Frozen Foods,150.81,2009,Medium,Tier 2,Supermarket Type2
14.2,Regular,0.054,Dairy,112.5,2009,Medium,Tier 2,Supermarket Type2
10.58,Low Sugar,0.04,Snack Foods,121.29,1987,High,Tier 2,Supermarket Type1
13.1,Regular,0.041,Fruits and Vegetables,124.94,2009,Medium,Tier 2,Supermarket Type2
10.46,Low Sugar,0.084,Fruits and Vegetables,158.78,2009,Medium,Tier 2,Supermarket Type2
11.61,Low Sugar,0.033,Baking Goods,153.19,2009,Medium,Tier 2,Supermarket Type2
13.14,No Sugar,0.161,Health and Hygiene,147.36,2009,Medium,Tier 2,Supermarket Type2
13.68,Low Sugar,0.137,Baking Goods,97.26,2009,Medium,Tier 2,Supermarket Type2
11.29,Low Sugar,0.021,Hard Drinks,155.86,2009,Medium,Tier 2,Supermarket Type2
12.68,Low Sugar,0.064,Fruits and Vegetables,183.73,1999,Medium,Tier 1,Departmental Store
10.24,Low Sugar,0.077,Dairy,123.65,1987,High,Tier 2,Supermarket Type1
9.4,Low Sugar,0.082,Breads,125.61,1998,Small,Tier 3,Food Mart
11.53,Low Sugar,0.14,Soft Drinks,176.53,2009,Medium,Tier 2,Supermarket Type2
8.93,Low Sugar,0.031,Snack Foods,126.48,1998,Small,Tier 3,Food Mart
11.03,Low Sugar,0.028,Snack Foods,172.58,2009,Medium,Tier 2,Supermarket Type2
12.87,Regular,0.089,Fruits and Vegetables,133.63,2009,Medium,Tier 2,Supermarket Type2
16.21,No Sugar,0.122,Household,186.92,1999,Medium,Tier 1,Departmental Store
11.9,Low Sugar,0.024,Dairy,152.37,2009,Medium,Tier 2,Supermarket Type2
13.09,Low Sugar,0.148,Dairy,124.13,2009,Medium,Tier 2,Supermarket Type2
14.71,Low Sugar,0.023,Baking Goods,153.67,1987,High,Tier 2,Supermarket Type1
14.48,Low Sugar,0.128,Baking Goods,171.58,1999,Medium,Tier 1,Departmental Store
10.41,Regular,0.17,Dairy,115.64,1987,High,Tier 2,Supermarket Type1
